agent_id,period,metric,icp_client,site,numerator,denominator,calc
686940,2026-02-23,crt,PSS-Verizon,panthers,11251.0,11.0,1022.818
671513,2026-02-23,crt,PSS-Verizon,panthers,17433.0,6.0,2905.5
705198,2026-02-23,crt,PSS-Verizon,turtles trn,15939.0,8.0,1992.375
623466,2026-02-23,crt,PSS-Verizon,panthers,19533.0,11.0,1775.727
701607,2026-02-25,crt,PSS-Verizon,panthers,24041.0,14.0,1717.214
695743,2026-02-25,crt,PSS-Verizon,panthers,16459.0,6.0,2743.167
604750,2026-02-25,crt,PSS-Verizon,turtles,7891.0,4.0,1972.75
575927,2026-02-20,crt,PSS-Verizon,turtles,12044.0,10.0,1204.4
644842,2026-02-21,crt,PSS-Verizon,raptors,16409.0,10.0,1640.9
687988,2026-02-24,crt,PSS-Verizon,panthers,3187.0,3.0,1062.333
679516,2026-02-24,crt,PSS-Verizon,turtles,17299.0,11.0,1572.636
673784,2026-02-24,crt,PSS-Verizon,raptors,18538.0,15.0,1235.867
701607,2026-02-23,crt,PSS-Verizon,panthers,22405.0,11.0,2036.818
695725,2026-02-23,crt,PSS-Verizon,panthers,26928.0,13.0,2071.385
695743,2026-02-23,crt,PSS-Verizon,panthers,15195.0,8.0,1899.375
687579,2026-02-25,crt,PSS-Verizon,raptors,20641.0,10.0,2064.1
695954,2026-02-25,crt,PSS-Verizon,panthers,15170.0,10.0,1517.0
573404,2026-02-20,crt,PSS-Verizon,panthers,19925.0,10.0,1992.5
672682,2026-02-20,crt,PSS-Verizon,raptors,16174.0,9.0,1797.111
698738,2026-02-21,crt,PSS-Verizon,panthers,20909.0,16.0,1306.813
684549,2026-02-24,crt,PSS-Verizon,bears,18541.0,11.0,1685.545
705088,2026-02-24,crt,PSS-Verizon,raptors trn,21071.0,9.0,2341.222
696431,2026-02-24,crt,PSS-Verizon,panthers,18638.0,10.0,1863.8
644842,2026-02-22,crt,PSS-Verizon,raptors,20115.0,5.0,4023.0
680374,2026-02-23,crt,PSS-Verizon,panthers,9609.0,7.0,1372.714
672682,2026-02-23,crt,PSS-Verizon,raptors,10679.0,6.0,1779.833
570745,2026-02-23,crt,PSS-Verizon,turtles,13399.0,6.0,2233.167
704607,2026-02-23,crt,PSS-Verizon,bears trn,15712.0,12.0,1309.333
569127,2026-02-23,crt,PSS-Verizon,turtles,13421.0,7.0,1917.286
671320,2026-02-25,crt,PSS-Verizon,raptors,14746.0,12.0,1228.833
673784,2026-02-25,crt,PSS-Verizon,raptors,17030.0,10.0,1703.0
570745,2026-02-25,crt,PSS-Verizon,turtles,14402.0,10.0,1440.2
539823,2026-02-20,crt,PSS-Verizon,panthers,3185.0,2.0,1592.5
703066,2026-02-20,crt,PSS-Verizon,panthers trn,14851.0,9.0,1650.111
695725,2026-02-20,crt,PSS-Verizon,panthers,20888.0,9.0,2320.889
695957,2026-02-21,crt,PSS-Verizon,panthers,9543.0,9.0,1060.333
539823,2026-02-21,crt,PSS-Verizon,panthers,4674.0,2.0,2337.0
702782,2026-02-24,crt,PSS-Verizon,turtles,2405.0,2.0,1202.5
679521,2026-02-24,crt,PSS-Verizon,turtles,8438.0,5.0,1687.6
703066,2026-02-24,crt,PSS-Verizon,panthers trn,13942.0,13.0,1072.462
479069,2026-02-24,crt,PSS-Verizon,panthers,2800.0,3.0,933.333
604053,2026-02-22,crt,PSS-Verizon,raptors,19228.0,14.0,1373.429
694159,2026-02-23,crt,PSS-Verizon,mustangs,14196.0,16.0,887.25
628032,2026-02-23,crt,PSS-Verizon,raptors,15338.0,13.0,1179.846
604128,2026-02-23,crt,PSS-Verizon,mustangs,20784.0,13.0,1598.769
650333,2026-02-23,crt,PSS-Verizon,panthers,15345.0,12.0,1278.75
690469,2026-02-25,crt,PSS-Verizon,bears,5819.0,4.0,1454.75
610513,2026-02-25,crt,PSS-Verizon,turtles,11172.0,6.0,1862.0
690474,2026-02-25,crt,PSS-Verizon,bears,18920.0,8.0,2365.0
649617,2026-02-25,crt,PSS-Verizon,raptors,9655.0,8.0,1206.875
692926,2026-02-24,crt,PSS-Verizon,panthers,19152.0,10.0,1915.2
573404,2026-02-24,crt,PSS-Verizon,panthers,11932.0,6.0,1988.667
687276,2026-02-24,crt,PSS-Verizon,raptors,18818.0,11.0,1710.727
694375,2026-02-22,crt,PSS-Verizon,panthers,13411.0,6.0,2235.167
689036,2026-02-23,crt,PSS-Verizon,bears,21759.0,10.0,2175.9
695732,2026-02-23,crt,PSS-Verizon,panthers,15303.0,9.0,1700.333
705088,2026-02-23,crt,PSS-Verizon,raptors trn,21601.0,4.0,5400.25
693419,2026-02-25,crt,PSS-Verizon,raptors,4187.0,8.0,523.375
610513,2026-02-20,crt,PSS-Verizon,turtles,8803.0,4.0,2200.75
570745,2026-02-24,crt,PSS-Verizon,turtles,19900.0,14.0,1421.429
687579,2026-02-24,crt,PSS-Verizon,raptors,21331.0,10.0,2133.1
693419,2026-02-23,crt,PSS-Verizon,raptors,16268.0,20.0,813.4
687276,2026-02-23,crt,PSS-Verizon,raptors,13256.0,12.0,1104.667
644842,2026-02-24,crt,PSS-Verizon,raptors,18872.0,7.0,2696.0
704562,2026-02-24,crt,PSS-Verizon,panthers trn,21420.0,12.0,1785.0
604053,2026-02-23,crt,PSS-Verizon,raptors,16488.0,14.0,1177.714
705134,2026-02-25,crt,PSS-Verizon,raptors trn,15153.0,14.0,1082.357
696735,2026-02-20,crt,PSS-Verizon,bears,14751.0,15.0,983.4
700976,2026-02-20,crt,PSS-Verizon,panthers,19964.0,12.0,1663.667
690474,2026-02-20,crt,PSS-Verizon,bears,19515.0,12.0,1626.25
649617,2026-02-21,crt,PSS-Verizon,raptors,12585.0,7.0,1797.857
694478,2026-02-24,crt,PSS-Verizon,raptors,16446.0,12.0,1370.5
685945,2026-02-22,crt,PSS-Verizon,panthers,20358.0,6.0,3393.0
697249,2026-02-22,crt,PSS-Verizon,bears,14208.0,11.0,1291.636
702782,2026-02-22,crt,PSS-Verizon,turtles,23479.0,8.0,2934.875
695954,2026-02-22,crt,PSS-Verizon,panthers,10747.0,8.0,1343.375
700971,2026-02-23,crt,PSS-Verizon,panthers,17356.0,10.0,1735.6
679521,2026-02-25,crt,PSS-Verizon,turtles,20507.0,15.0,1367.133
687988,2026-02-25,crt,PSS-Verizon,panthers,2863.0,3.0,954.333
690764,2026-02-20,crt,PSS-Verizon,raptors,19152.0,10.0,1915.2
689036,2026-02-20,crt,PSS-Verizon,bears,21365.0,17.0,1256.765
696735,2026-02-21,crt,PSS-Verizon,bears,19132.0,10.0,1913.2
700896,2026-02-24,crt,PSS-Verizon,panthers,13786.0,8.0,1723.25
690469,2026-02-24,crt,PSS-Verizon,bears,8947.0,4.0,2236.75
695743,2026-02-24,crt,PSS-Verizon,panthers,16299.0,12.0,1358.25
705096,2026-02-25,crt,PSS-Verizon,bears trn,16671.0,5.0,3334.2
700976,2026-02-25,crt,PSS-Verizon,panthers,16878.0,9.0,1875.333
692926,2026-02-20,crt,PSS-Verizon,panthers,18015.0,10.0,1801.5
575927,2026-02-21,crt,PSS-Verizon,turtles,7859.0,7.0,1122.714
628032,2026-02-24,crt,PSS-Verizon,raptors,11934.0,8.0,1491.75
604128,2026-02-24,crt,PSS-Verizon,mustangs,21888.0,15.0,1459.2
685945,2026-02-24,crt,PSS-Verizon,panthers,11799.0,6.0,1966.5
682778,2026-02-24,crt,PSS-Verizon,panthers,16291.0,9.0,1810.111
700971,2026-02-24,crt,PSS-Verizon,panthers,13472.0,11.0,1224.727
686940,2026-02-22,crt,PSS-Verizon,panthers,18516.0,4.0,4629.0
695732,2026-02-22,crt,PSS-Verizon,panthers,16502.0,7.0,2357.429
655325,2026-02-23,crt,PSS-Verizon,raptors,13810.0,13.0,1062.308
644842,2026-02-23,crt,PSS-Verizon,raptors,20718.0,9.0,2302.0
692926,2026-02-23,crt,PSS-Verizon,panthers,13693.0,8.0,1711.625
700971,2026-02-20,crt,PSS-Verizon,panthers,15232.0,8.0,1904.0
701276,2026-02-20,crt,PSS-Verizon,bears,4910.0,4.0,1227.5
680385,2026-02-20,crt,PSS-Verizon,panthers,9158.0,5.0,1831.6
573404,2026-02-21,crt,PSS-Verizon,panthers,15332.0,9.0,1703.556
695957,2026-02-24,crt,PSS-Verizon,panthers,19696.0,12.0,1641.333
655325,2026-02-24,crt,PSS-Verizon,raptors,9891.0,8.0,1236.375
682778,2026-02-23,crt,PSS-Verizon,panthers,15745.0,10.0,1574.5
700896,2026-02-25,crt,PSS-Verizon,panthers,14751.0,5.0,2950.2
695732,2026-02-25,crt,PSS-Verizon,panthers,15732.0,9.0,1748.0
690764,2026-02-25,crt,PSS-Verizon,raptors,18717.0,20.0,935.85
603348,2026-02-25,crt,PSS-Verizon,raptors,7412.0,3.0,2470.667
671499,2026-02-25,crt,PSS-Verizon,panthers,13393.0,9.0,1488.111
679521,2026-02-20,crt,PSS-Verizon,turtles,22442.0,16.0,1402.625
621092,2026-02-20,crt,PSS-Verizon,raptors,10216.0,8.0,1277.0
698844,2026-02-20,crt,PSS-Verizon,raptors,20455.0,13.0,1573.462
703066,2026-02-21,crt,PSS-Verizon,panthers trn,16859.0,12.0,1404.917
705096,2026-02-24,crt,PSS-Verizon,bears trn,13392.0,9.0,1488.0
698738,2026-02-22,crt,PSS-Verizon,panthers,19735.0,15.0,1315.667
705134,2026-02-22,crt,PSS-Verizon,raptors trn,17589.0,12.0,1465.75
651449,2026-02-22,crt,PSS-Verizon,raptors,9492.0,7.0,1356.0
679521,2026-02-23,crt,PSS-Verizon,turtles,15986.0,9.0,1776.222
569127,2026-02-25,crt,PSS-Verizon,turtles,4319.0,3.0,1439.667
626686,2026-02-25,crt,PSS-Verizon,panthers,12036.0,9.0,1337.333
654283,2026-02-20,crt,PSS-Verizon,panthers,12790.0,11.0,1162.727
684708,2026-02-20,crt,PSS-Verizon,panthers,19132.0,3.0,6377.333
695957,2026-02-20,crt,PSS-Verizon,panthers,15534.0,9.0,1726.0
695732,2026-02-21,crt,PSS-Verizon,panthers,15287.0,10.0,1528.7
604750,2026-02-21,crt,PSS-Verizon,turtles,19396.0,8.0,2424.5
570745,2026-02-21,crt,PSS-Verizon,turtles,17868.0,10.0,1786.8
702904,2026-02-24,crt,PSS-Verizon,bears trn,17077.0,11.0,1552.455
672682,2026-02-25,crt,PSS-Verizon,raptors,9472.0,3.0,3157.333
694574,2026-02-25,crt,PSS-Verizon,raptors,13561.0,5.0,2712.2
705088,2026-02-20,crt,PSS-Verizon,raptors trn,18502.0,12.0,1541.833
569127,2026-02-20,crt,PSS-Verizon,turtles,15537.0,11.0,1412.455
697249,2026-02-24,crt,PSS-Verizon,bears,16937.0,7.0,2419.571
699305,2026-02-24,crt,PSS-Verizon,panthers,18820.0,10.0,1882.0
631198,2026-02-23,crt,PSS-Verizon,turtles,13632.0,7.0,1947.429
626686,2026-02-23,crt,PSS-Verizon,panthers,22238.0,12.0,1853.167
671320,2026-02-23,crt,PSS-Verizon,raptors,13344.0,6.0,2224.0
697249,2026-02-23,crt,PSS-Verizon,bears,20115.0,8.0,2514.375
698738,2026-02-23,crt,PSS-Verizon,panthers,15314.0,11.0,1392.182
699305,2026-02-25,crt,PSS-Verizon,panthers,18278.0,12.0,1523.167
685945,2026-02-20,crt,PSS-Verizon,panthers,14556.0,9.0,1617.333
687579,2026-02-20,crt,PSS-Verizon,raptors,19346.0,12.0,1612.167
697249,2026-02-21,crt,PSS-Verizon,bears,19655.0,9.0,2183.889
669431,2026-02-24,crt,PSS-Verizon,turtles,19613.0,9.0,2179.222
699301,2026-02-24,crt,PSS-Verizon,panthers,24261.0,21.0,1155.286
671499,2026-02-24,crt,PSS-Verizon,panthers,18789.0,12.0,1565.75
696735,2026-02-23,crt,PSS-Verizon,bears,20155.0,10.0,2015.5
702904,2026-02-20,crt,PSS-Verizon,bears trn,15220.0,12.0,1268.333
680374,2026-02-20,crt,PSS-Verizon,panthers,12736.0,9.0,1415.111
704562,2026-02-20,crt,PSS-Verizon,panthers trn,17408.0,11.0,1582.545
694574,2026-02-24,crt,PSS-Verizon,raptors,19563.0,10.0,1956.3
680385,2026-02-23,crt,PSS-Verizon,panthers,17028.0,8.0,2128.5
685945,2026-02-23,crt,PSS-Verizon,panthers,14238.0,8.0,1779.75
598994,2026-02-25,crt,PSS-Verizon,raptors,15888.0,8.0,1986.0
682778,2026-02-25,crt,PSS-Verizon,panthers,17518.0,8.0,2189.75
704562,2026-02-25,crt,PSS-Verizon,panthers trn,20981.0,6.0,3496.833
694478,2026-02-20,crt,PSS-Verizon,raptors,19925.0,8.0,2490.625
704607,2026-02-20,crt,PSS-Verizon,bears trn,14380.0,7.0,2054.286
695954,2026-02-21,crt,PSS-Verizon,panthers,9006.0,5.0,1801.2
663088,2026-02-24,crt,PSS-Verizon,raptors,14307.0,10.0,1430.7
539823,2026-02-22,crt,PSS-Verizon,panthers,13219.0,7.0,1888.429
695957,2026-02-23,crt,PSS-Verizon,panthers,10243.0,7.0,1463.286
694375,2026-02-23,crt,PSS-Verizon,panthers,14099.0,8.0,1762.375
689036,2026-02-25,crt,PSS-Verizon,bears,15983.0,7.0,2283.286
655325,2026-02-25,crt,PSS-Verizon,raptors,10234.0,6.0,1705.667
696431,2026-02-25,crt,PSS-Verizon,panthers,21880.0,15.0,1458.667
604053,2026-02-20,crt,PSS-Verizon,raptors,23242.0,12.0,1936.833
631198,2026-02-20,crt,PSS-Verizon,turtles,14158.0,10.0,1415.8
628032,2026-02-21,crt,PSS-Verizon,raptors,16844.0,7.0,2406.286
650333,2026-02-21,crt,PSS-Verizon,panthers,12105.0,11.0,1100.455
644853,2026-02-21,crt,PSS-Verizon,raptors,12210.0,11.0,1110.0
680374,2026-02-21,crt,PSS-Verizon,panthers,12208.0,8.0,1526.0
671320,2026-02-24,crt,PSS-Verizon,raptors,10244.0,9.0,1138.222
698844,2026-02-22,crt,PSS-Verizon,raptors,16314.0,6.0,2719.0
700896,2026-02-23,crt,PSS-Verizon,panthers,12570.0,10.0,1257.0
651449,2026-02-23,crt,PSS-Verizon,raptors,13609.0,8.0,1701.125
692926,2026-02-25,crt,PSS-Verizon,panthers,18997.0,13.0,1461.308
694478,2026-02-25,crt,PSS-Verizon,raptors,11913.0,9.0,1323.667
573404,2026-02-25,crt,PSS-Verizon,panthers,6994.0,5.0,1398.8
674110,2026-02-20,crt,PSS-Verizon,panthers,20894.0,11.0,1899.455
663088,2026-02-20,crt,PSS-Verizon,raptors,13306.0,15.0,887.067
631198,2026-02-21,crt,PSS-Verizon,turtles,14075.0,8.0,1759.375
610513,2026-02-21,crt,PSS-Verizon,turtles,14800.0,4.0,3700.0
644853,2026-02-24,crt,PSS-Verizon,raptors,15438.0,12.0,1286.5
690469,2026-02-22,crt,PSS-Verizon,bears,12813.0,11.0,1164.818
598994,2026-02-22,crt,PSS-Verizon,raptors,21195.0,6.0,3532.5
705134,2026-02-23,crt,PSS-Verizon,raptors trn,14443.0,12.0,1203.583
694574,2026-02-23,crt,PSS-Verizon,raptors,19934.0,7.0,2847.714
686940,2026-02-20,crt,PSS-Verizon,panthers,17938.0,8.0,2242.25
649617,2026-02-24,crt,PSS-Verizon,raptors,8745.0,7.0,1249.286
654283,2026-02-24,crt,PSS-Verizon,panthers,16364.0,10.0,1636.4
700971,2026-02-25,crt,PSS-Verizon,panthers,10078.0,8.0,1259.75
669431,2026-02-25,crt,PSS-Verizon,turtles,23033.0,9.0,2559.222
698738,2026-02-25,crt,PSS-Verizon,panthers,19190.0,12.0,1599.167
705088,2026-02-25,crt,PSS-Verizon,raptors trn,19032.0,7.0,2718.857
701607,2026-02-20,crt,PSS-Verizon,panthers,24991.0,15.0,1666.067
604053,2026-02-21,crt,PSS-Verizon,raptors,19268.0,11.0,1751.636
651449,2026-02-21,crt,PSS-Verizon,raptors,14545.0,11.0,1322.273
655325,2026-02-21,crt,PSS-Verizon,raptors,21000.0,11.0,1909.091
686940,2026-02-21,crt,PSS-Verizon,panthers,16137.0,13.0,1241.308
690764,2026-02-24,crt,PSS-Verizon,raptors,19720.0,12.0,1643.333
689036,2026-02-24,crt,PSS-Verizon,bears,17804.0,10.0,1780.4
705134,2026-02-24,crt,PSS-Verizon,raptors trn,16467.0,13.0,1266.692
701276,2026-02-23,crt,PSS-Verizon,bears,22934.0,10.0,2293.4
696431,2026-02-23,crt,PSS-Verizon,panthers,21577.0,12.0,1798.083
700976,2026-02-23,crt,PSS-Verizon,panthers,18319.0,7.0,2617.0
575927,2026-02-25,crt,PSS-Verizon,turtles,11837.0,8.0,1479.625
679516,2026-02-25,crt,PSS-Verizon,turtles,20274.0,15.0,1351.6
694159,2026-02-25,crt,PSS-Verizon,mustangs,18570.0,9.0,2063.333
644853,2026-02-20,crt,PSS-Verizon,raptors,15999.0,16.0,999.938
623466,2026-02-20,crt,PSS-Verizon,panthers,20165.0,8.0,2520.625
654283,2026-02-21,crt,PSS-Verizon,panthers,16645.0,10.0,1664.5
694375,2026-02-21,crt,PSS-Verizon,panthers,20811.0,10.0,2081.1
705198,2026-02-24,crt,PSS-Verizon,turtles trn,14374.0,8.0,1796.75
680374,2026-02-22,crt,PSS-Verizon,panthers,9661.0,7.0,1380.143
687276,2026-02-25,crt,PSS-Verizon,raptors,14454.0,13.0,1111.846
644842,2026-02-25,crt,PSS-Verizon,raptors,14363.0,6.0,2393.833
669431,2026-02-20,crt,PSS-Verizon,turtles,20604.0,9.0,2289.333
700896,2026-02-20,crt,PSS-Verizon,panthers,15043.0,10.0,1504.3
682778,2026-02-20,crt,PSS-Verizon,panthers,14446.0,7.0,2063.714
671320,2026-02-20,crt,PSS-Verizon,raptors,14945.0,10.0,1494.5
651159,2026-02-21,crt,PSS-Verizon,raptors,10099.0,6.0,1683.167
695743,2026-02-21,crt,PSS-Verizon,panthers,13686.0,10.0,1368.6
694574,2026-02-21,crt,PSS-Verizon,raptors,18310.0,9.0,2034.444
695732,2026-02-24,crt,PSS-Verizon,panthers,20694.0,10.0,2069.4
695743,2026-02-22,crt,PSS-Verizon,panthers,15216.0,9.0,1690.667
655325,2026-02-22,crt,PSS-Verizon,raptors,20254.0,12.0,1687.833
695957,2026-02-22,crt,PSS-Verizon,panthers,15903.0,11.0,1445.727
628032,2026-02-25,crt,PSS-Verizon,raptors,17745.0,12.0,1478.75
702904,2026-02-25,crt,PSS-Verizon,bears trn,18791.0,7.0,2684.429
704607,2026-02-25,crt,PSS-Verizon,bears trn,17538.0,10.0,1753.8
663088,2026-02-21,crt,PSS-Verizon,raptors,11223.0,6.0,1870.5
686940,2026-02-24,crt,PSS-Verizon,panthers,17704.0,7.0,2529.143
700712,2026-02-24,crt,PSS-Verizon,turtles,16106.0,14.0,1150.429
704562,2026-02-23,crt,PSS-Verizon,panthers trn,19554.0,9.0,2172.667
654283,2026-02-25,crt,PSS-Verizon,panthers,16191.0,10.0,1619.1
705096,2026-02-20,crt,PSS-Verizon,bears trn,17257.0,11.0,1568.818
699301,2026-02-21,crt,PSS-Verizon,panthers,23150.0,20.0,1157.5
626686,2026-02-24,crt,PSS-Verizon,panthers,15878.0,7.0,2268.286
575927,2026-02-24,crt,PSS-Verizon,turtles,11982.0,8.0,1497.75
604750,2026-02-20,crt,PSS-Verizon,turtles,9394.0,7.0,1342.0
671499,2026-02-21,crt,PSS-Verizon,panthers,12442.0,8.0,1555.25
704607,2026-02-24,crt,PSS-Verizon,bears trn,18693.0,8.0,2336.625
698738,2026-02-24,crt,PSS-Verizon,panthers,18601.0,10.0,1860.1
570745,2026-02-22,crt,PSS-Verizon,turtles,18624.0,16.0,1164.0
702782,2026-02-23,crt,PSS-Verizon,turtles,26250.0,13.0,2019.231
649617,2026-02-23,crt,PSS-Verizon,raptors,12453.0,7.0,1779.0
679516,2026-02-20,crt,PSS-Verizon,turtles,12370.0,11.0,1124.545
700712,2026-02-20,crt,PSS-Verizon,turtles,15352.0,7.0,2193.143
680385,2026-02-24,crt,PSS-Verizon,panthers,19710.0,6.0,3285.0
671513,2026-02-22,crt,PSS-Verizon,panthers,14070.0,9.0,1563.333
700712,2026-02-23,crt,PSS-Verizon,turtles,20353.0,13.0,1565.615
684549,2026-02-25,crt,PSS-Verizon,bears,8294.0,8.0,1036.75
642456,2026-02-25,crt,PSS-Verizon,raptors,10665.0,7.0,1523.571
626686,2026-02-20,crt,PSS-Verizon,panthers,16515.0,12.0,1376.25
673784,2026-02-21,crt,PSS-Verizon,raptors,13263.0,8.0,1657.875
539823,2026-02-24,crt,PSS-Verizon,panthers,607.0,,0.0
693419,2026-02-24,crt,PSS-Verizon,raptors,15428.0,22.0,701.273
695725,2026-02-24,crt,PSS-Verizon,panthers,21905.0,9.0,2433.889
649617,2026-02-22,crt,PSS-Verizon,raptors,10151.0,8.0,1268.875
701276,2026-02-22,crt,PSS-Verizon,bears,12951.0,5.0,2590.2
694478,2026-02-23,crt,PSS-Verizon,raptors,12819.0,10.0,1281.9
539823,2026-02-23,crt,PSS-Verizon,panthers,17061.0,9.0,1895.667
680385,2026-02-25,crt,PSS-Verizon,panthers,7974.0,5.0,1594.8
650333,2026-02-20,crt,PSS-Verizon,panthers,15518.0,8.0,1939.75
699301,2026-02-20,crt,PSS-Verizon,panthers,27810.0,14.0,1986.429
649876,2026-02-22,crt,PSS-Verizon,raptors,17382.0,9.0,1931.333
693398,2026-02-22,crt,PSS-Verizon,raptors,21717.0,10.0,2171.7
582783,2026-02-25,crt,PSS-Verizon,panthers,13813.0,12.0,1151.083
620298,2026-02-25,crt,PSS-Verizon,turtles,13150.0,15.0,876.667
667009,2026-02-20,crt,PSS-Verizon,raptors,5164.0,5.0,1032.8
699304,2026-02-20,crt,PSS-Verizon,panthers,20879.0,12.0,1739.917
680484,2026-02-20,crt,PSS-Verizon,panthers,16068.0,11.0,1460.727
649876,2026-02-20,crt,PSS-Verizon,raptors,20961.0,15.0,1397.4
694915,2026-02-23,crt,PSS-Verizon,raptors,23684.0,13.0,1821.846
691727,2026-02-23,crt,PSS-Verizon,raptors,19753.0,14.0,1410.929
671420,2026-02-22,crt,PSS-Verizon,panthers,16313.0,7.0,2330.429
697499,2026-02-22,crt,PSS-Verizon,bears,11354.0,9.0,1261.556
704088,2026-02-25,crt,PSS-Verizon,raptors trn,16304.0,12.0,1358.667
667009,2026-02-25,crt,PSS-Verizon,raptors,4834.0,8.0,604.25
364981,2026-02-25,crt,PSS-Verizon,panthers,8011.0,3.0,2670.333
475681,2026-02-25,crt,PSS-Verizon,panthers,10337.0,6.0,1722.833
618044,2026-02-20,crt,PSS-Verizon,panthers,15858.0,13.0,1219.846
642878,2026-02-20,crt,PSS-Verizon,mustangs,23430.0,15.0,1562.0
552823,2026-02-20,crt,PSS-Verizon,panthers,3189.0,2.0,1594.5
693398,2026-02-20,crt,PSS-Verizon,raptors,22781.0,12.0,1898.417
697737,2026-02-23,crt,PSS-Verizon,raptors,19386.0,10.0,1938.6
598243,2026-02-23,crt,PSS-Verizon,turtles,18548.0,13.0,1426.769
704561,2026-02-23,crt,PSS-Verizon,panthers trn,16843.0,7.0,2406.143
364981,2026-02-22,crt,PSS-Verizon,panthers,25439.0,14.0,1817.071
691727,2026-02-22,crt,PSS-Verizon,raptors,19067.0,7.0,2723.857
696606,2026-02-25,crt,PSS-Verizon,raptors,15648.0,19.0,823.579
693478,2026-02-25,crt,PSS-Verizon,bears,22517.0,9.0,2501.889
631973,2026-02-25,crt,PSS-Verizon,panthers,7769.0,6.0,1294.833
696430,2026-02-25,crt,PSS-Verizon,panthers,15928.0,13.0,1225.231
694491,2026-02-20,crt,PSS-Verizon,raptors,19625.0,10.0,1962.5
694587,2026-02-23,crt,PSS-Verizon,turtles,20971.0,13.0,1613.154
687077,2026-02-21,crt,PSS-Verizon,raptors,12675.0,7.0,1810.714
702697,2026-02-21,crt,PSS-Verizon,raptors trn,19901.0,14.0,1421.5
647718,2026-02-22,crt,PSS-Verizon,panthers,11477.0,12.0,956.417
700510,2026-02-22,crt,PSS-Verizon,raptors,18957.0,10.0,1895.7
674912,2026-02-22,crt,PSS-Verizon,turtles,24952.0,10.0,2495.2
695880,2026-02-22,crt,PSS-Verizon,turtles,14404.0,9.0,1600.444
694915,2026-02-25,crt,PSS-Verizon,raptors,15515.0,9.0,1723.889
701032,2026-02-25,crt,PSS-Verizon,mustangs,22038.0,13.0,1695.231
703207,2026-02-20,crt,PSS-Verizon,raptors trn,18587.0,10.0,1858.7
647106,2026-02-21,crt,PSS-Verizon,panthers,7393.0,4.0,1848.25
701274,2026-02-21,crt,PSS-Verizon,bears,20297.0,10.0,2029.7
684696,2026-02-21,crt,PSS-Verizon,panthers,14423.0,11.0,1311.182
686963,2026-02-21,crt,PSS-Verizon,panthers,19030.0,9.0,2114.444
678478,2026-02-21,crt,PSS-Verizon,raptors,18565.0,9.0,2062.778
701604,2026-02-22,crt,PSS-Verizon,panthers,16246.0,4.0,4061.5
703081,2026-02-22,crt,PSS-Verizon,panthers trn,14550.0,11.0,1322.727
672944,2026-02-25,crt,PSS-Verizon,raptors,14942.0,10.0,1494.2
701604,2026-02-25,crt,PSS-Verizon,panthers,9592.0,5.0,1918.4
605990,2026-02-25,crt,PSS-Verizon,raptors,17036.0,10.0,1703.6
678485,2026-02-25,crt,PSS-Verizon,raptors,1890.0,1.0,1890.0
702769,2026-02-25,crt,PSS-Verizon,turtles,19075.0,12.0,1589.583
700510,2026-02-25,crt,PSS-Verizon,raptors,15571.0,11.0,1415.545
701274,2026-02-20,crt,PSS-Verizon,bears,2220.0,7.0,317.143
682613,2026-02-20,crt,PSS-Verizon,turtles,17040.0,13.0,1310.769
696106,2026-02-20,crt,PSS-Verizon,raptors,17487.0,8.0,2185.875
680148,2026-02-20,crt,PSS-Verizon,mustangs,15765.0,10.0,1576.5
686963,2026-02-23,crt,PSS-Verizon,panthers,14337.0,7.0,2048.143
364981,2026-02-23,crt,PSS-Verizon,panthers,11541.0,9.0,1282.333
364981,2026-02-21,crt,PSS-Verizon,panthers,16422.0,12.0,1368.5
475681,2026-02-21,crt,PSS-Verizon,panthers,8034.0,4.0,2008.5
620298,2026-02-24,crt,PSS-Verizon,turtles,7344.0,10.0,734.4
678478,2026-02-24,crt,PSS-Verizon,raptors,18997.0,9.0,2110.778
669857,2026-02-24,crt,PSS-Verizon,raptors,14019.0,7.0,2002.714
647718,2026-02-24,crt,PSS-Verizon,panthers,14709.0,15.0,980.6
694160,2026-02-25,crt,PSS-Verizon,mustangs,15848.0,8.0,1981.0
680484,2026-02-25,crt,PSS-Verizon,panthers,14408.0,15.0,960.533
620298,2026-02-20,crt,PSS-Verizon,turtles,13809.0,10.0,1380.9
677245,2026-02-20,crt,PSS-Verizon,panthers,16337.0,11.0,1485.182
672944,2026-02-23,crt,PSS-Verizon,raptors,18339.0,11.0,1667.182
705672,2026-02-23,crt,PSS-Verizon,raptors trn,20215.0,12.0,1684.583
677234,2026-02-24,crt,PSS-Verizon,turtles,18385.0,6.0,3064.167
569963,2026-02-25,crt,PSS-Verizon,mustangs,15188.0,13.0,1168.308
704090,2026-02-25,crt,PSS-Verizon,raptors trn,15930.0,8.0,1991.25
598243,2026-02-25,crt,PSS-Verizon,turtles,15849.0,16.0,990.563
696106,2026-02-25,crt,PSS-Verizon,raptors,20622.0,8.0,2577.75
669875,2026-02-25,crt,PSS-Verizon,raptors,9421.0,7.0,1345.857
569963,2026-02-20,crt,PSS-Verizon,mustangs,10057.0,14.0,718.357
651448,2026-02-23,crt,PSS-Verizon,raptors,24307.0,19.0,1279.316
691765,2026-02-21,crt,PSS-Verizon,raptors,20107.0,8.0,2513.375
687077,2026-02-24,crt,PSS-Verizon,raptors,14526.0,8.0,1815.75
